request type,RCD-SE
96ff4a4dd2244e4c88c9f4c8ac236ef5.012f343eaad1405f9b48c16f2cc58862,0.0
f794a99d30934a64962346ffb15a17f1.c1a8d22c1458436e8c4ce65b2df30ceb,0.0
086c8be50f5f4479b800acd002876075.d1c65a2ec4ff41efa237c84fb9b2b0bf,0.0
0df4b5afb7074fd3b0a1052e8b84140a.432877ae6f4b4e09aba2b3871e191827,0.0
94c1337605bb446c90bc6c8e201e9819.bbd8f9b72d1741a9bb04a0906f9f8b56,0.0
138257631a544991b47fb2061eddc90c.d66f24f7e7714ff58f64037a5dda201a,0.0
6889ecc1ff164eb7ab7bacd7d741aa2e.c97d93bc2b3f4e2c90f56ba5785f8584,0.0
09d84c60b7e942abb726bc56923861f7.29113a9d119640d393581cca68c98d69,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.a7c4548665584981ae538804fd17cea6,0.0
c9aa222614ec4c18b82c29ef1d15995e.c1a8d22c1458436e8c4ce65b2df30ceb,0.0
e9c40280b6cd49b58b2a0af41de7ee47.42d2f925db1b4da1b994695dfb14bd0d,0.0
8735f28ab3f04dd4b30b4213008e1c16.8152f18a8f8b4fbdafdf15e5a4522ad9,0.0
c0b0128fb8d94304b3a1cd557b8453f8.78ad239a6d114b24b53243b6b91f1b94,0.0
09fb69301e1943b8ada104f2b539ab8a.c1a8d22c1458436e8c4ce65b2df30ceb,0.0
94c1337605bb446c90bc6c8e201e9819.32b7670f6b2b4b06964d7fefd048d82f,0.0
a4641b2985944c338dec7db1eba440c9.0d4e01d258fe4f6f922240a8531fcfbb,0.0
3a6b3811bf764f8d91d46841f11d9ed0.38b6c46ea5be4b3cb5e4b8401f8c8a7c,0.0
ab8b9fe58da24107b25bb0416374afc1.967db1d3b4ed402d9bcb194cd70e7135,0.0
40ffe739f8d347588b6f0ce09a60b80e.3c58891ab4114d499cd8d2cbe85037cf,0.0
40ffe739f8d347588b6f0ce09a60b80e.4e28f8fda31e4b1e96a4fe210bdcba69,0.0
caf05ab7a95b487987f7de7b7ca742ac.e92c1947c876451996de1782ad09d57b,0.0
615f77405ac842d0a1f32e83826f68b9.2367c18e57fd45c18ad020c092d35a50,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.97f5c5457927406995a131bdc6d14338,0.0
897e0fdb7d5f4194b93e27bf75910faa.313e566b81c54db0a072c0b3f742defe,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.ba5afa371c4a4635af3b9b525f2dbd6e,0.0
39f86058884f4a288eb7ab0bdbc0edd4.29a10c94232741858d60fdc9543d1a8f,0.0
40ffe739f8d347588b6f0ce09a60b80e.178decb55fdb45468b05842dd5c14846,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.f925b8e516d741b6a3d6d1aef34b714f,0.0
40ffe739f8d347588b6f0ce09a60b80e.386f18341c1a4e0eaf28def346af377d,0.0
d83c46df18cb4baf810e55024ce4eb6d.670054a2e0ce4c9d882a77074f92d23a,0.0
89820d92e0424e8ab7286084af8fef91.9b8f721663184616a306b672f03eb6b5,0.0
8bb81de826b2421ba278e1ee44bb404d.c1a8d22c1458436e8c4ce65b2df30ceb,0.0
650fff19f8fb4d98b282e51b88568beb.869b122084ec4eb9ad2e3ac61c48e343,0.0
db722696b96c43958755605237d9dd31.41df5d98053c4055b33b87669560828f,0.0
a4641b2985944c338dec7db1eba440c9.87187f14292f4326a8a91c870f25db98,0.0
6889ecc1ff164eb7ab7bacd7d741aa2e.449def4339954f5f92f87201be56453a,0.0
a746780cbe9a4506a30b193adb553627.0c2e6bfd3dec48abb38c302888505777,0.0
40ffe739f8d347588b6f0ce09a60b80e.f04978da4309401190bfd984b539cd6b,0.0
d36c92427637495cb4624a9781dc6ea2.f1fbd003d8064ed599f1dcf4852714f9,0.0
798f19c1081847298effcd84f7367418.f55ad2b912a04649bb83974d97b0f5fd,0.0
ca47653695704b528f85f293f4feea24.c9cf371cdfc447b1afde666f526daf9b,0.0
40ffe739f8d347588b6f0ce09a60b80e.753bee6603f940b099a1eea23093aead,0.0
897e0fdb7d5f4194b93e27bf75910faa.3667a38f529e4fc48386e26fdb6606a1,0.0
798f19c1081847298effcd84f7367418.07bf3fd6333e4d3196a7cb6903fffd68,0.0
caf05ab7a95b487987f7de7b7ca742ac.3fc28759469d4687948e8f770ffbd4cb,0.0
bf4616de7de944ae9bc9be8efd9009c0.882737957f1e41b2bc99f02472838ed0,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.472b14cc2aa74dbd9eb9f6c51b7e28ef,0.0
1cc64e7725c2434ebf8d8171a0d762a3.fee02684c1a1489bb13252615bbb3a4c,0.0
a746780cbe9a4506a30b193adb553627.b5c959e29f054f918bbe226f72e094b6,0.0
4542041b4c1b43f0868fb39eb9bebc20.56a8a70c33c44a24b7635804be59669a,0.0
afc25092917d4a088fdc7f591fa2eff6.d4fb26d7833b4bf3a2f021e450b21b20,0.0
086c8be50f5f4479b800acd002876075.d6ddc15a0557412baaec973ebeb6e941,0.0
f713a4f27eaf47d79857e6702503ce3b.c1a8d22c1458436e8c4ce65b2df30ceb,0.0
01901e80094340f4991c502ad8fb04db.c1a8d22c1458436e8c4ce65b2df30ceb,0.0
9a5bc27da0ed4cd492113a734b32a629.71c413b5067f4ba9b5918537864bba6a,0.0
8f2615c84084492786c01ff7e7cd62c9.594804297f3d40fca28bc17779b40189,0.0
a746780cbe9a4506a30b193adb553627.593169504fc0483ba57bda316212c2da,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.4686b94cb78b403a8cea7ca040cf5721,0.0
7576a9787d8445c08f0c13b8f9697673.17cafe7542cd4eae9cc11b751dd3cfe9,0.0
7576a9787d8445c08f0c13b8f9697673.294b4fdbc2314ebeb8c0d100b2edda04,0.0
ca47653695704b528f85f293f4feea24.e72e249150bc4c158be105e231b8c1ad,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.251b6fd784194dcbb9777db255a51a06,0.0
2e03e4b59f324286af529250ab75a9bf.8152f18a8f8b4fbdafdf15e5a4522ad9,0.0
cb36b4ebfe2c48078e33f88e2e3559d9.7b57d15c734444e9a963bc75ac27c45b,0.0
086c8be50f5f4479b800acd002876075.f8a8ca4aa0534e6b90dfc904ff22a7dc,0.0
c36aa7f025174baeb6ed267cf480f3c0.2532d52a0604415ba1a6a0704f9e8246,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.d4587b48694945b685409fbca5b6446e,0.0
0091edbb928b421bafe58e13b6df2481.61a512466c4747e98f645d8c8072d438,0.0
1e0a7e0f90084557bc98b5684488b9a4.fcefad7ceb1749b1ad269564730b5a67,0.0
62e41f66087a42d08511e07bad22d845.4961f457b9fe486fa03be75eaa2d9778,0.0
6889ecc1ff164eb7ab7bacd7d741aa2e.4dbbb8ee511647f28f8fc9cab3818ef6,0.0
813d0da6805a4336866951e2f40884da.96a33c1ed6474e2d878cab709911d797,0.0
6ee279d525ba4246a9d6c885146a938e.686dae59077e4582817d600abd68512a,0.0
798f19c1081847298effcd84f7367418.beb4acc98bbc49328d5f0eec30054fa5,0.0
caf05ab7a95b487987f7de7b7ca742ac.34d1590b444d48b8ac4123a9afa70176,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.e07393e5f4b44f73a5655e6f4356020a,0.0
3e5f3fbe11204bc8a86d65176312cda2.c1a8d22c1458436e8c4ce65b2df30ceb,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.37ef21c5dbed4d2e94b3840dc277d44b,0.0
8fe5d44140ec43b4a8ba78d0eb27cb68.a29f2f9c276c42ae8034f632c90af2e7,0.0
caf05ab7a95b487987f7de7b7ca742ac.4056ee40ba3c4bf9a8278cae325c24b2,0.0
b043e94421944a7181b97fe224874680.35e2a124f787455ca21e149a0559231d,0.0
a4641b2985944c338dec7db1eba440c9.c839d29623f14eeca993b9a8d24ae1b8,0.0
bab2683448e04ef7b2d7a78196cfeffe.30b113d6c7cf45a880e76a7629b8e094,0.0
d83c46df18cb4baf810e55024ce4eb6d.ef6c7dd3d35a41d4904ff20b186d049b,0.0
7576a9787d8445c08f0c13b8f9697673.0a2a75593c2e4ea79546db32e6907faf,0.0
40ffe739f8d347588b6f0ce09a60b80e.1e20a01699af47d68b197221bd55dd84,0.0
dc854ee703874e40b701e53b2cff1649.61a512466c4747e98f645d8c8072d438,0.0
d83c46df18cb4baf810e55024ce4eb6d.856425b09fa04feeb1768dee486ecbfd,0.0
0f1c831edb41462cb076b6742d462fd0.0bcef914ce2d46038da57470db3b612e,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.6a0a0b93dd6b4c93812cfc9e6acab60b,0.0
0091edbb928b421bafe58e13b6df2481.d3852fbc2dee4c9ca76f947d01e75591,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.b7569bd7fa7341eb963912674da3e579,0.0
93425891c7b045ad97117c73a7c1fc02.8152f18a8f8b4fbdafdf15e5a4522ad9,0.0
09d84c60b7e942abb726bc56923861f7.172efad5e3f845108d743a4529a70d01,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.b2a679a7c8c34c26a2a911b08239e667,0.0
5bddef1d41f7408f864ff0abb13e6d55.41df5d98053c4055b33b87669560828f,0.0
8d512e888cc645ef981a176f931affbf.c1651b3579754f2582cb10e431092be0,0.0
798f19c1081847298effcd84f7367418.5322e44f969f45b7bbc7c057fc79a0b8,0.0
798f19c1081847298effcd84f7367418.5d3cabc7cc5f4621b73c30bb24aa353a,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.b1c780b9244246b6aec66b91486367ff,0.0
62e41f66087a42d08511e07bad22d845.0b2cec59e4bd4f9da64ccdeb89a81e26,0.0
897e0fdb7d5f4194b93e27bf75910faa.5e87f691a1f34465849b1e0c3aa350bb,0.0
42f254a7f8be47a7978e642316e999a0.54d6b099e02f4073bd43b95e7aeb8f67,0.0
40ffe739f8d347588b6f0ce09a60b80e.84d4dfa6320f4303a103e9f54b063773,0.0
c080765d53fa4c61be24f91d9e8918f0.c1a8d22c1458436e8c4ce65b2df30ceb,0.0
6889ecc1ff164eb7ab7bacd7d741aa2e.28f6fc72c5ad45b4ad70377849a1f676,0.0
c0b0128fb8d94304b3a1cd557b8453f8.61f4e507659641d99d2a701f6deaa055,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.5fee8a33ce8e441daeba552f6eeb3981,0.0
d93fbd22d82c42739013ebe75a08ab7a.2e93bd2410d44334ac527fab4636b0a7,0.0
40ffe739f8d347588b6f0ce09a60b80e.98e9fd8b96c14c03895e3049be69ea3a,0.0
6889ecc1ff164eb7ab7bacd7d741aa2e.39f53db345a546a28b068866c8ba0728,0.0
6889ecc1ff164eb7ab7bacd7d741aa2e.f76aebee302947578796223704fecb3b,0.0
1cc64e7725c2434ebf8d8171a0d762a3.4edde40c49a7461ca020a116a5fb62c6,0.0
09d84c60b7e942abb726bc56923861f7.cc7916ec52154086ad910303484e4dc6,0.0
40ffe739f8d347588b6f0ce09a60b80e.50666a45e6e44bbaa0c97e70a97d1ee3,0.0
94c1337605bb446c90bc6c8e201e9819.49b44b7f32a341419ab425e4e4e650f8,0.0
09d84c60b7e942abb726bc56923861f7.16ca4d4d4e14408fb7c262f50b89a2be,0.0
a746780cbe9a4506a30b193adb553627.8152f18a8f8b4fbdafdf15e5a4522ad9,0.0
c36aa7f025174baeb6ed267cf480f3c0.ca8838f71b3f444eb765751b3ed342f6,0.0
09d84c60b7e942abb726bc56923861f7.435353ee4207447cbac701c41eb15cb6,0.0
62e41f66087a42d08511e07bad22d845.a004916dd6344fb0a6fab6f5f4bb5cc0,0.0
ab87d98fb54b48cf9e4b5be167bcebb2.d4fac0a8953f40258efaf38ccfdbb554,0.0
1e0a7e0f90084557bc98b5684488b9a4.acaa70d03fd643428d7fe9b1b6bf2fda,0.0
6889ecc1ff164eb7ab7bacd7d741aa2e.e3247021cf5d4245996499cf251c14a2,0.0
798f19c1081847298effcd84f7367418.1c21ef996f3648ac9783c42dad1da4c4,0.0
07f414501e5c4d25828c25ab6ff5abd2.56a8a70c33c44a24b7635804be59669a,0.0
0cb4ecefc77a4df69717895bb30c9e1a.8152f18a8f8b4fbdafdf15e5a4522ad9,0.0
b80c009d29a449808960613d4dc788f1.f1e267cb5975443197288a365a47da9e,0.0
f1487c21e9d84fe99b2575b2bec8c785.98bbce5ce0e94cbd9dfb541fd8d3da45,0.0
7576a9787d8445c08f0c13b8f9697673.ea0b66ee9cbd4b6ca3cd000c02bac84c,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.ec90ea8c71484aeaa6ff81322f98c7a9,0.0
62e41f66087a42d08511e07bad22d845.e0381bdff887477d8b072a10b4a7b2c6,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.fa0b21122fe749a3a103ae3563d9087a,0.0
798f19c1081847298effcd84f7367418.37186eec0674426f9e834059247024cd,0.0
caf05ab7a95b487987f7de7b7ca742ac.803b0de87b264eb2aa393feb86367484,0.0
4fd2b5d9e23444ceba8815cfdf064b1c.c1a8d22c1458436e8c4ce65b2df30ceb,0.0
36cd94e8f7b446a398274adc3732814f.c1a8d22c1458436e8c4ce65b2df30ceb,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.7051f46b68414b28a103e38c47c45097,0.0
d93fbd22d82c42739013ebe75a08ab7a.0fa0408a075e46828a597c9cdcc603d4,0.0
cb36b4ebfe2c48078e33f88e2e3559d9.ab7d18016ce74a728fd383f8b686a48f,0.0
09d84c60b7e942abb726bc56923861f7.15ba4ff08cd44183aba15a5a76a3d106,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.a9097c5283b648f7a5fa91093553c208,0.0
1e0a7e0f90084557bc98b5684488b9a4.0dd04db9697b4edfa2fe1e749737b4a8,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.df14f1f3970a4de986883e35346b2854,0.0
d83c46df18cb4baf810e55024ce4eb6d.c9a10f0d10464dbb8add29ee9ad3c65c,0.0
e0243c35450448f09ce75e19ae1666de.c1a8d22c1458436e8c4ce65b2df30ceb,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.e7922fcb9a754762b9405f69d7ddfe79,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.6e3ada7d7c644512a68fd9a341958e0f,0.0
caf05ab7a95b487987f7de7b7ca742ac.34bc64b8cecd4abe861002b9a87abd0a,0.0
0ce4e639d3c14322be7d3103da4775b9.2d82b03636e34de290c925be297d6cd8,0.0
09d84c60b7e942abb726bc56923861f7.c5301f7573b2400681df293006c99890,0.0
798f19c1081847298effcd84f7367418.064b829ae5ac48668223c86b0111f5b2,0.0
9152cf9f4b0045aaa8dd5aad5f1267d9.9da62dfc3be24f1fae302823cd602c86,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.6436bc781180468b8cc3e0b92cc0f993,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.e917851429664293b7255cec2364f251,0.0
caf05ab7a95b487987f7de7b7ca742ac.4ae26dc1ab5246109c7f7a1e66d15d24,0.0
6889ecc1ff164eb7ab7bacd7d741aa2e.f6a23d56dcd744e58aa3d93fc5ffce0f,0.0
c0b0128fb8d94304b3a1cd557b8453f8.45e82dc246d74c678f77efd2e142fbee,0.0
6889ecc1ff164eb7ab7bacd7d741aa2e.86ed2d799ee3485ba44329a66c6f8f69,0.0
1cc64e7725c2434ebf8d8171a0d762a3.8ff1647ff9724a13ad1ec6e21057d302,0.0
63bd864351b84cf6b05645a8423290d6.ad724cb0a3d14315b83fd421171018ca,0.0
25a3c3e3855f442db86fd8e0fc684076.c1a8d22c1458436e8c4ce65b2df30ceb,0.0
798f19c1081847298effcd84f7367418.91d3b76b5c894eb5b1d263bd2591a986,0.0
d20e2455b0434f95b9855acd760905a5.c9881bcdca79434a863d1ff8bb077c60,0.0
5f88aaee589e4e01a119f7e6a67e05d5.30817449fc1343dd81eb8d16aa1dd4c7,0.0
18778b60c3c74e0d8372c54ca59fc3df.f1e267cb5975443197288a365a47da9e,0.0
baaef8ea0afe42b8b54d10aa7555b6c2.8152f18a8f8b4fbdafdf15e5a4522ad9,0.0
6889ecc1ff164eb7ab7bacd7d741aa2e.23d1a41ed7804f0d86fc7f5b57cf143f,0.0
4725dcf727a848a3856928b38f8f1250.1cf5bfcd732c4eb0a430b086d9a73320,0.0
e9c40280b6cd49b58b2a0af41de7ee47.f1e91cf4fcb7483aa97b2d25fec646fb,0.0
63bd864351b84cf6b05645a8423290d6.bb290b8e17f74992a704280f113a7d8d,0.0
09d84c60b7e942abb726bc56923861f7.66ca0237ff7647588fe96e077b2fee12,0.0
d83c46df18cb4baf810e55024ce4eb6d.41643e20b0864706a0b8329d4f0d1f16,0.0
6889ecc1ff164eb7ab7bacd7d741aa2e.1800283693884671bd25b288855c0f0b,0.0
40ffe739f8d347588b6f0ce09a60b80e.80fb561f392342a5921ab92c04500862,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.6900e5c6f86a4665b5882c2f21221475,0.0
e9c40280b6cd49b58b2a0af41de7ee47.6d235debce6a4e96b8edb0404d30a434,0.0
caf05ab7a95b487987f7de7b7ca742ac.3b2b6b1ed3d844c0a0ce632174e8ec3a,0.0
f2c992b455f24fad8da96c17b263e607.35c604d725ef4eb1bcdf8a9cc286479d,0.0
77716663285a4863952d4db2bb86dd78.c1a8d22c1458436e8c4ce65b2df30ceb,0.0
1aaba214c2ef4a67887514b45613a3f9.e89033b77d9d4ff89e2f572646f62231,0.0
1cc64e7725c2434ebf8d8171a0d762a3.be3ced11081d49b8a20fcf55b868145c,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.ad531f6986064631b05f618453698e8a,0.0
eff3438d26274753a64715b5ddd51920.c1a8d22c1458436e8c4ce65b2df30ceb,0.0
7576a9787d8445c08f0c13b8f9697673.df3094e17bda44fca4e9a7dee3c4377e,0.0
798f19c1081847298effcd84f7367418.2497f904f32b4634ab576df75c1a5a1c,0.0
caf05ab7a95b487987f7de7b7ca742ac.75f1b1047f2d414aac506cef5d15c82c,0.0
9a1036deb8024b7aaf255e701ab924ca.c1a8d22c1458436e8c4ce65b2df30ceb,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.615f687314394893a5cd5f6257b15970,0.0
d83c46df18cb4baf810e55024ce4eb6d.6e362489be614067870fab2874a2f8c0,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.0073049474b448798a8703286fa7bc38,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.6e4b09a2fd2b43649cccc584ace39a41,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.9626ca89c2a8472c82264c42cc88e777,0.0
cb36b4ebfe2c48078e33f88e2e3559d9.c14a654e6afb45218a81f937d0194269,0.0
40ffe739f8d347588b6f0ce09a60b80e.2c4c6474b5de45b2b8f397be552e7224,0.0
7e2f4f65c9b5404b89c624d48d9a30a7.032b750bc9a044509ea9150530d6923c,0.0
897e0fdb7d5f4194b93e27bf75910faa.7ef396b2ed6f4aadbea246f41be60560,0.0
ca47653695704b528f85f293f4feea24.c3998b4c423440d89c87db531439c48c,0.0
6889ecc1ff164eb7ab7bacd7d741aa2e.2e2a516ed1f64b4ea8d4e18abf413cc7,0.0
a078b92698124410b621b60fefb17864.86679759f86c434e8b5f3a4b5c56a34e,0.0
897e0fdb7d5f4194b93e27bf75910faa.76651d0c4cfc4b58b2a4793204470d32,0.0
6f033d59421847118743c07f78570998.8152f18a8f8b4fbdafdf15e5a4522ad9,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.7b19041df9e34bed87190c2a32d94c95,0.0
94c1337605bb446c90bc6c8e201e9819.26e24da189674a788667f010221a8820,0.0
d83c46df18cb4baf810e55024ce4eb6d.ad0e83feb3914cbfaa0654e475a38ff4,0.0
09d84c60b7e942abb726bc56923861f7.19958b9c5fb74b99a4356012bc541cd0,0.0
d28c45983c684c2bbacd9fc0403e905f.cd2203fe9c734821a1ecdac5d4d80932,0.0
d83c46df18cb4baf810e55024ce4eb6d.0222f5c3bb3849159b2551e0968780b9,0.0
8d9177359d1646fa943d84195825a730.e5383806afea429390445c06791e6f78,0.0
cb36b4ebfe2c48078e33f88e2e3559d9.6a7e9a26887d4248a2d8bd710fbfc1c7,0.0
c83bb8dec6bc491e8e06eedfa6aea935.78389b8b3e95409ea6dae335c3e499c8,0.0
c33a2af5a4304ef18f00a88e90d04129.8b00fc2ec7d94df8a026f71cd2691112,0.0
3fc8956820d3418c975f2992952db803.694785d567cf4445af32853cff74a7aa,0.0
798f19c1081847298effcd84f7367418.fcf31dcddb9b46d4b75952c0363b3bcc,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.9428612302404ff28e7bf7b7c3cb5ecf,0.0
a746780cbe9a4506a30b193adb553627.ea5b02f79b484a7ea1604cf7f8f6f3f9,0.0
caf05ab7a95b487987f7de7b7ca742ac.c26119ce0e96437fa0a6f2865973167d,0.0
f2c992b455f24fad8da96c17b263e607.85556cb1a1a44f94b9e99f231030a304,0.0
cb36b4ebfe2c48078e33f88e2e3559d9.17482a11cff3483faaac9353e36137b2,0.0
d83c46df18cb4baf810e55024ce4eb6d.ffab3dbf551341f3a00a0db9bd5c7600,0.0
05a276428f484833a1054b945b1bb575.8152f18a8f8b4fbdafdf15e5a4522ad9,0.0
897e0fdb7d5f4194b93e27bf75910faa.0591cfc6c5134043a3ec255306c3179e,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.e8933744510949e8887c59b645fd9d91,0.0
615f77405ac842d0a1f32e83826f68b9.a5897e06c59d48e480b54d536c63a7c5,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.a6d31fe9fc7946c1a0e6a58c8aac5dc8,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.7e11c2c4df6a4b08b2a2a431d4641227,0.0
a078b92698124410b621b60fefb17864.6cd4a6e017b04af48e4a3cc9a2ddede9,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.963fa75c0dcd44629a536fb5284ba6ac,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.29cb5656a2214009a1afad28356c7cb7,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.f6b0e22fca594b009644cce744677707,0.0
ca47653695704b528f85f293f4feea24.c510a1e759114d8190aa9dc30d451751,0.0
94c1337605bb446c90bc6c8e201e9819.7106038a85854913bb834f13441241c1,0.0
22635aa8acee4cfe91a6cdc80dac8ba9.83db564078504d429504e01378fc9b69,0.0
62e41f66087a42d08511e07bad22d845.7280de035ae14362a4e7af8427a6a4c7,0.0
9a5bc27da0ed4cd492113a734b32a629.a2b3102151444a869ba884cb29f6c4bd,0.0
a642cc418ff74700be5fd25a246b2304.f50ed17acf5242aca56497ac2280aa7f,0.0
c0b0128fb8d94304b3a1cd557b8453f8.8152f18a8f8b4fbdafdf15e5a4522ad9,0.0
40ffe739f8d347588b6f0ce09a60b80e.5d20dd51134e49a388d28badefc54a32,0.0
40ffe739f8d347588b6f0ce09a60b80e.19ff4cc2e46146568f3621ea2bf6b8eb,0.0
6889ecc1ff164eb7ab7bacd7d741aa2e.7696947edb91492a90eb1e223b249069,0.0
47806a685cd34630be105554163760d1.37064269aade4b67991308aa272690ba,0.0
2e0915e70c86482b83f785a166fabbb0.c1a8d22c1458436e8c4ce65b2df30ceb,0.0
7576a9787d8445c08f0c13b8f9697673.ef03501f3ef340e78274beb8ac31acfe,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.8266d191ca30439db20162d8822bf47b,0.0
0255dbf916a3449a878b55768db260ff.c1a8d22c1458436e8c4ce65b2df30ceb,0.0
086c8be50f5f4479b800acd002876075.7250839b1e5b4020a670c4c169e3f660,0.0
810966a679c744ccbb5db558ed4c5bd7.c1a8d22c1458436e8c4ce65b2df30ceb,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.c7e83e706c0f4c6a8323bb3b493187b2,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.86e8c7b597a348e0921486bb463636d8,0.0
086c8be50f5f4479b800acd002876075.d060e181f5c54005bf5e9cd6585b6ab3,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.0189c615e249469cbaca18dc30cc445e,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.9dc68605d70e42b6a988a2786cdbe571,0.0
897e0fdb7d5f4194b93e27bf75910faa.7205e29ed22d478298348be03a6f4b0d,0.0
1cf36fb2ec37465ab5ab2861696dd81a.feb8c9de3faa41e1bf23ac599d62840f,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.f49769ff90b0420791184666d9ca3c06,0.0
e6288a8445f84cfebe4d54d98400b77f.53b947b7452744f4b3a230a22dab3368,0.0
086c8be50f5f4479b800acd002876075.9c85920781e84852bae4963f1b5c4b1e,0.0
8f2615c84084492786c01ff7e7cd62c9.ee5531997224485698c2289dad7204d4,0.0
eafcc17601e44858877257a3d56ce38c.2e2ae00bae184f8bb7af0602483c11a9,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.1ba07cbf8aa0484a96f60b334b851bf6,0.0
4725dcf727a848a3856928b38f8f1250.2664acbd561d4eb58a693aa8c8bc3af3,0.0
94c1337605bb446c90bc6c8e201e9819.0b8724f2fd3d4aa9978ff5993440d878,0.0
6889ecc1ff164eb7ab7bacd7d741aa2e.70e41976305146dfa66e79a0232455df,0.0
05a276428f484833a1054b945b1bb575.7ac838e7ef1c459fbd4ed85dd70d83ab,0.0
0bf37978d4f949629da167a7b6ae7fff.37b2b3a78f8548f583a2429fd733033c,0.0
96548ca2d4ab48da821982727c6fb65f.3d10bb48e8a84e7e807d6f7c014d97c6,0.0
40ffe739f8d347588b6f0ce09a60b80e.d2e951e7ab9840318ef07b98a4fd60cf,0.0
6889ecc1ff164eb7ab7bacd7d741aa2e.9e000e280e904e35a9c8a9e6b5349ad1,0.0
ca47653695704b528f85f293f4feea24.c74316fbd01f46a19264f80570947e5a,0.0
a746780cbe9a4506a30b193adb553627.fc322de4d965424081b5c1ba89f8fddc,0.0
e9c40280b6cd49b58b2a0af41de7ee47.c3e5057c00774b7e91c139a541146e99,0.0
ab8b9fe58da24107b25bb0416374afc1.1d3e4c164762492c9c65dd70e9fa2b2e,0.0
63bd864351b84cf6b05645a8423290d6.b4611c0b0ddd4403a5921a86cb2106a4,0.0
6889ecc1ff164eb7ab7bacd7d741aa2e.0e1461a9a76c401580c9ef5aba261470,0.0
a746780cbe9a4506a30b193adb553627.dee51ee5f5b946a99793d1d609670b98,0.0
87d9195b5700481bb020cc5a15a6665a.0580dc892ba941fabf472bb4c1f4c569,0.0
40ffe739f8d347588b6f0ce09a60b80e.e6c1d806ff694981907135e1d3080281,0.0
09d84c60b7e942abb726bc56923861f7.987b3a7b581a48469dcc470b3a6a9610,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.5dd49711413743a79be50ce39422ccf0,0.0
1e2e706f38784649b351bc19af3f4477.c1a8d22c1458436e8c4ce65b2df30ceb,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.11571b370f914d039873183cb649e209,0.0
a642cc418ff74700be5fd25a246b2304.b379f4b8983e4322bb94b74150abf827,0.0
7576a9787d8445c08f0c13b8f9697673.75065fc145af44af9c2e72f8f2c29637,0.0
4725dcf727a848a3856928b38f8f1250.446a1022b1dc4619ad4eb91cff97201d,0.0
8f2615c84084492786c01ff7e7cd62c9.6e162d9476204ba8bb846263bd0ba5c3,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.f3287b6eea6f4d919bfd9f5b1f9ad9c4,0.0
d93fbd22d82c42739013ebe75a08ab7a.80adea9f1d0e429090b34e710e8ef5f8,0.0
798f19c1081847298effcd84f7367418.01f42f08744d4424b7d79f55fcbd1b71,0.0
